Date_x,open_x,high_x,low_x,close_x,volume_x,open,high,low,close,volume,High-Low,High-Close,Low-Close,True Range,ATR,+DM,-DM,Smoothed+DM,Smoothed-DM,+DI,-DI,DX,ADX,OBV,RSI,EMA_12,EMA_26,MACD,Signal_Line,MACD_Histogram,positive,neutral,negative,score
1999-11-01,68.06,71.88,66.31,69.13,12824100,68.06,71.88,66.31,69.13,12824100,5.569999999999993,,,5.569999999999993,5.569999999999993,0.0,,0.0,,0.0,,,,-12824100,50.0,69.13,69.13,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1999-11-02,69.75,70.0,65.06,66.44,13243200,69.75,70.0,65.06,66.44,13243200,4.939999999999998,0.8700000000000045,4.069999999999993,4.939999999999998,5.524999999999993,0.0,1.25,0.0,1.25,0.0,22.624434389140298,100.0,100.0,-26067300,0.0,68.71615384615384,68.93074074074073,-0.2145868945868869,-0.0429173789173773,-0.1716695156695095,0.0,1.0,0.0,0.0
1999-11-03,68.19,68.5,65.0,65.81,10772100,68.19,68.5,65.0,65.81,10772100,3.5,2.0600000000000023,1.4399999999999975,3.5,5.380357142857137,0.0,0.0600000000000022,0.0,1.1650000000000005,0.0,21.65283770328579,100.0,100.0,-36839400,0.0,68.26905325443786,68.69957475994512,-0.430521505507258,-0.1204382042353535,-0.3100833012719045,0.0,1.0,0.0,0.0
1999-11-04,67.19,67.19,61.0,63.06,16759200,67.19,67.19,61.0,63.06,16759200,6.189999999999998,1.3799999999999957,4.810000000000002,6.189999999999998,5.438188775510199,0.0,4.0,0.0,1.3675000000000002,0.0,25.14623997898463,100.0,100.0,-53598600,0.0,67.46766044606281,68.28182848143067,-0.8141680353678566,-0.2591841704618541,-0.5549838649060025,0.0,1.0,0.0,0.0
1999-11-05,64.75,65.5,62.25,64.94,11091400,64.75,65.5,62.25,64.94,11091400,3.25,2.4399999999999977,0.8100000000000023,3.25,5.28188957725947,0.0,0.0,0.0,1.2698214285714289,0.0,24.04104459204315,100.0,100.0,-42507200,23.64779874213833,67.07878960820699,68.03428563095432,-0.955496022747326,-0.3984465409189485,-0.5570494818283774,0.0,1.0,0.0,0.0
1999-11-08,64.81,80.0,63.5,78.0,32339400,64.81,80.0,63.5,78.0,32339400,16.5,15.060000000000002,1.4399999999999975,16.5,6.083183178883794,14.5,0.0,1.0357142857142856,1.1791198979591837,17.02586056112039,19.38327127896124,6.474778712646076,93.31962705090328,-10167800,71.10899571632558,68.75897582232899,68.77248669532807,-0.0135108729990776,-0.3214594073349743,0.3079485343358967,0.0,1.0,0.0,0.0
1999-11-09,80.88,83.06,70.0,70.81,26477100,80.88,83.06,70.0,70.81,26477100,13.060000000000002,5.060000000000002,8.0,13.060000000000002,6.581527237534952,3.0600000000000023,0.0,1.1803061224489797,1.0948970481049562,17.933620569365782,16.635911523098695,3.753909780427615,86.9220758172979,-36644900,52.97872340425533,69.07451800350916,68.92341360678525,0.1511043967239089,-0.2269466465231976,0.3780510432471066,0.0,1.0,0.0,0.0
1999-11-10,71.56,75.0,70.13,72.0,11506700,71.56,75.0,70.13,72.0,11506700,4.8700000000000045,4.189999999999998,0.6800000000000068,4.8700000000000045,6.459275291996742,0.0,0.0,1.0959985422740526,1.0166901160974595,16.967825223861123,15.740002866222044,3.753909780427604,80.98149252895001,-25138200,54.88261313371896,69.52459215681544,69.15130889517152,0.3732832616439197,-0.1069006648897742,0.4801839265336939,0.0,1.0,0.0,0.0
1999-11-11,74.75,75.0,71.38,73.0,9293900,74.75,75.0,71.38,73.0,9293900,3.620000000000005,3.0,0.6200000000000045,3.620000000000005,6.256469913996975,0.0,0.0,1.0177129321116205,0.9440693935190696,16.266567986442208,15.089489864036546,3.753909780427613,75.46523661834127,-15844300,56.36722606120436,70.05927028653615,69.43639712515882,0.6228731613773277,0.0390541003636461,0.5838190610136815,0.0,1.0,0.0,0.0
1999-11-12,73.75,75.0,70.81,74.94,10319600,73.75,75.0,70.81,74.94,10319600,4.189999999999998,2.0,2.1899999999999977,4.189999999999998,6.108864920140048,0.0,0.5699999999999932,0.9450191512465046,0.91735015112485,15.469635744128382,15.016703808599182,1.4856881546760743,70.1809831566509,-5524700,58.98546241880607,70.8101517809152,69.84407141218409,0.966080368731113,0.2244593540371395,0.7416210146939735,0.0,1.0,0.0,0.0
1999-11-15,75.63,76.0,73.31,73.5,6437200,75.63,76.0,73.31,73.5,6437200,2.6899999999999977,1.0600000000000025,1.6299999999999957,2.6899999999999977,5.864660282987187,1.0,0.0,0.9489463547288972,0.8518251403302178,16.18075572905218,14.524714121997487,5.393311403759812,65.55329231715868,-11961900,56.47023985786202,71.22397458385133,70.11488093720749,1.109093646643842,0.4013862125584801,0.707707434085362,0.0,1.0,0.0,0.0
1999-11-16,74.25,79.63,73.75,78.94,15238700,74.25,79.63,73.75,78.94,15238700,5.879999999999996,6.129999999999996,0.25,6.129999999999996,5.8836131199166735,3.629999999999996,0.0,1.1404501865339756,0.790980487449488,19.383500636257452,13.443788218704125,18.09382566984538,62.16333041377916,3276800,62.50956388676359,72.41105541710496,70.7685934603773,1.642461956727658,0.6496013613923157,0.9928605953353422,0.0,1.0,0.0,0.0
